draft,categories,layout,publication,title,subtitle,image,date,blurb,notes,refs,sources,slug,ext,tags,image_desc
false,'_categories/journalism.md',article,_publications/daily_beast.md,The New Good Guys,,,2009-11-23 00:00:00 +0000,"Discussions between Microsoft and Rupert Murdoch's News Corp. for a structure where the former's search engine (Bing) would pay for exclusive rights to the latter’s content (Wall Street Journal, Fox, etc.) has proven instantly upsetting to the self-appointed defenders of a \""free\"" Internet. The simple reason: it might just work.",,"[{""text""=>""threat"", ""original""=>""http://www.thedailybeast.com/articles/2009/11/09/murdoch-to-google-search-this.html"", ""archive""=>""http://web.archive.org/web/20161222075424/http://www.thedailybeast.com/articles/2009/11/09/murdoch-to-google-search-this.html"", ""meta""=>{""title""=>""Murdoch to Google: Search This"", ""keywords""=>[""News Corporation"", ""Rupert Murdoch""], ""open_graph""=>{""title""=>""Murdoch to Google: Search This"", ""description""=>""The News Corp. billionaire is threatening to pull his newspapers’ content from Google searches. Douglas Rushkoff on why it may take a real conservative to save journalism from the free Web."", ""url""=>""https://www.thedailybeast.com/articles/2009/11/09/murdoch-to-google-search-this"", ""site_name""=>""The Daily Beast"", ""images""=>[{""url""=>""https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_97,w_174,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1493134279/articles/2009/11/09/murdoch-to-google-search-this/rushkoff-rupert-murdoch_61742_kcpcy1""}]}, ""description""=>""The News Corp. billionaire is threatening to pull his newspapers’ content from Google searches. Douglas Rushkoff on why it may take a real conservative to save journalism from the free Web."", ""twitter_card""=>{""card""=>""summary_large_image"", ""site""=>""@thedailybeast"", ""creator""=>"""", ""images""=>[{""url""=>""https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_97,w_174,x_0,y_0/dpr_2.0/c_limit,w_600/f_jpg/fl_lossy,q_auto/v1493134279/articles/2009/11/09/murdoch-to-google-search-this/rushkoff-rupert-murdoch_61742_kcpcy1""}]}, ""favicon""=>""http://www.thedailybeast.com/static/media/favicon.b30a79ed.ico""}}]",,1001-the-new-good-guys,.md,,
false,'_categories/journalism.md',article,_publications/superconsciousness.md,Rebuilding Value in Our Lives,"","",2009-12-01 05:00:00 +0000,"",Winter 2009,"","",rebuilding-value-in-our-lives,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,The Decade Google Made You Stupid,,,2009-12-13 00:00:00 +0000,"The results are a bit scary. Not only have computers changed the way we think, they've also discovered what makes humans think—or think we're thinking. At least enough to predict and even influence it.",,,,0996-the-decade-google-made-you-stupid,.md,,
false,'_categories/book-chapters.md',article,_publications/this-will-change-everything.md,The Discovery of Intelligent Life Somewhere Else,"","",2009-12-22 05:00:00 +0000,"",Date from Amazon,"","",the-discovery-of-intelligent-life-somewhere-else,.md,,
false,'_categories/book-chapters.md',article,_publications/the-pot-book.md,Cannabis: Stealth Goddess,"","",2010-01-01 05:00:00 +0000,"",2010,"","",cannabis-stealth-goddess,.md,,
false,'_categories/book-chapters.md',article,_publications/iou-new-writing-on-money.md,Local Money,"","",2010-01-01 05:00:00 +0000,"","Source: scan

2010 per CV","","",local-money,.md,,
false,'_categories/journalism.md',article,_publications/de-wereld-volgens-ampersix.md,Program or Be Programmed,"","",2010-01-01 05:00:00 +0000,"",2010,"","",program-or-be-programmed-1,.md,,
false,'_categories/journalism.md',article,_publications/the-edge.md,The Internet Makes Me Think in the Present Tense,"","",2010-01-01 05:00:00 +0000,"","[https://www.edge.org/response-detail/11430](https://www.edge.org/response-detail/11430 ""https://www.edge.org/response-detail/11430"")","","",the-internet-makes-me-think-in-the-present-tense,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,The Internet Mob's Porn Bomb,,,2010-01-10 05:00:00 +0000,"Members of 4chan's notorious \""random\"" board, known as /b/, were swarming like hornets again last week. And rather than stinging Scientology, Sarah Palin, or any of the other targets they've focused on in the past, they decided to go after perhaps the biggest player on the Internet itself: Google-owned YouTube.",,,,1000-the-internet-mobs-porn-bomb,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,The Great Google Coverup?,,,2010-01-13 05:00:00 +0000,"Google's actions just don't add up. In response to what they say they suspect was a Chinese government-supported cyberattack, including hacking into the Gmail accounts of human-rights activists, the search giant says it has had a change of heart about censoring Google results on behalf of the Chinese regime and may instead leave the country. Which logically makes about as much logical sense as invading Iraq in retaliation for the 9/11 attacks. And probably hides just as much real information about what the heck is actually going on.",,,,0998-the-great-google-coverup,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,Apple's Mac Killer Unveiled,,,2010-01-27 05:00:00 +0000,"Beyond the hype, style, and speculation, the truth is that the iPad is really just another tablet device. A really big PDA, where a touchscreen does what a laptop's keyboard used to do.",,,,0981-apples-mac-killer-unveiled,.md,,
false,'_categories/journalism.md',article,_publications/arthur.md,Corporations as Uber-Citizens,,,2010-01-30 00:00:00 +0000,,,,,0009-corporations-as-ubercitizens,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,The iPhone Becomes a Bully,,,2010-03-02 05:00:00 +0000,"Okay, I'll admit that when I turned on my brand new Google Android Nexus phone yesterday morning, I was pleasantly surprised to see the now-familiar sliding \""unlock\"" screen icon sported on the Apple iPhone. It's a clever way to prevent accidental dialing and even to keep my kid from screwing something up in there if she ever gets a hold of it.",,,,0999-the-iphone-becomes-a-bully,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,Google's Monopoly Play,,,2010-03-20 04:00:00 +0000,Why can't we all just get along?,,,,0985-googles-monopoly-play,.md,,
false,'_categories/journalism.md',article,_publications/jewish_week.md,"Like It or Not, We Jews Can’t Separate From Israel",,,2010-06-15 04:00:00 +0000,,,,,0757-like-it-or-not-we-jews-cant-separate-fro,.md,,
false,'_categories/journalism.md',article,_publications/nieman_reports.md,There's More To Being A Journalist Than Hitting The 'Publish' Button,,,2010-06-15 04:00:00 +0000,"For better or worse, the internet is 'biased to the amateur and to the immediate.'","Date from [https://niemanreports.org/articles/theres-more-to-being-a-journalist-than-hitting-the-publish-button/](https://niemanreports.org/articles/theres-more-to-being-a-journalist-than-hitting-the-publish-button/ ""https://niemanreports.org/articles/theres-more-to-being-a-journalist-than-hitting-the-publish-button/"")",,,1038-theres-more-to-being-a-journalist-than-h,.md,,
false,'_categories/fiction-miscellaneous.md',article,_publications/smith.md,Pekar Project,"","",2010-06-22 04:00:00 +0000,"","[http://www.smithmag.net/pekarproject/2010/06/22/story-22/](http://www.smithmag.net/pekarproject/2010/06/22/story-22/ ""http://www.smithmag.net/pekarproject/2010/06/22/story-22/"")","","",pekar-project,.md,,
false,'_categories/journalism.md',article,_publications/futurist.md,Life Dollars: Finding Currency In Community,,,2010-09-01 04:00:00 +0000,,Sep/Oct 2010 issue,,,1032-life-dollars-finding-currency-in-communi,.md,,
false,'_categories/journalism.md',article,_publications/art-toys.md,Toy Art,"","",2010-09-01 04:00:00 +0000,"",Date from Amazon,"","",toy-art,.md,,
false,'_categories/journalism.md',article,_publications/arthur.md,Why I Left My Publisher in Order to Publish a Book,,,2010-09-29 23:00:00 +0000,,,,,0022-why-i-left-my-publisher-in-order-to-publ,.md,,
false,'_categories/journalism.md',article,_publications/huffington_post.md,Why Johnny Can't Program,,,2010-09-30 04:00:00 +0000,,,,,1045-why-johnny-cant-program,.md,,
false,'_categories/journalism.md',article,_publications/shareable.md,Program or Be Programmed,,,2010-10-07 04:00:00 +0000,,,"[{""text""=>""Program or be Programmed: Ten Commands for the Digital Age"", ""original""=>""http://www.orbooks.com/our-books/program/"", ""archive""=>""http://web.archive.org/web/20111103125723/http://www.orbooks.com:80/our-books/program/"", ""meta""=>{""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""open_graph""=>{""locale""=>""en_US"", ""type""=>""article"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""url""=>""https://www.orbooks.com/catalog/program/"", ""site_name""=>""OR Books"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg"", ""secure_url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}]}, ""twitter_card""=>{""card""=>""summary"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""site""=>""@orbooks"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}], ""creator""=>""@orbooks""}, ""favicon""=>""https://www.orbooks.com/wp-content/uploads/2019/04/orlogo-300x300.png""}}, {""text""=>""Program or be Programmed: Ten Commands for a Digital Age"", ""original""=>""http://www.orbooks.com/our-books/program/"", ""archive""=>""http://web.archive.org/web/20111103125723/http://www.orbooks.com:80/our-books/program/"", ""meta""=>{""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""open_graph""=>{""locale""=>""en_US"", ""type""=>""article"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""url""=>""https://www.orbooks.com/catalog/program/"", ""site_name""=>""OR Books"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg"", ""secure_url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}]}, ""twitter_card""=>{""card""=>""summary"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""site""=>""@orbooks"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}], ""creator""=>""@orbooks""}, ""favicon""=>""https://www.orbooks.com/wp-content/uploads/2019/04/orlogo-300x300.png""}}, {""text""=>""available exclusively from O/R Books"", ""original""=>""http://www.orbooks.com/our-books/program/"", ""archive""=>""http://web.archive.org/web/20111103125723/http://www.orbooks.com:80/our-books/program/"", ""meta""=>{""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""open_graph""=>{""locale""=>""en_US"", ""type""=>""article"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""url""=>""https://www.orbooks.com/catalog/program/"", ""site_name""=>""OR Books"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg"", ""secure_url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}]}, ""twitter_card""=>{""card""=>""summary"", ""description""=>""Paperback: $16/£10 E-book: $10/£7 Print + E-book: $20/£14 Send a blank email to studyprogram@orbooks.com and get a free chapter-by-chapter study guide,"", ""title""=>""Program or be Programmed: Ten Commands for Digital Age, by Douglas Rushkoff - OR Books"", ""site""=>""@orbooks"", ""images""=>[{""url""=>""https://www.orbooks.com/wp-content/uploads/2010/08/Program-web.jpg""}], ""creator""=>""@orbooks""}, ""favicon""=>""https://www.orbooks.com/wp-content/uploads/2019/04/orlogo-300x300.png""}}]",,0767-program-or-be-programmed,.md,,
false,'_categories/book-chapters.md',article,_publications/follow-for-now-vol.2-more-interviews-with-friends-and-heroes.md,The User's Dilemma,"","",2010-10-08 04:00:00 +0000,"",Date given on first page; book published in 2021,"","",the-user-s-dilemma,.md,,
false,'_categories/book-chapters.md',article,_publications/graven-images-religion-in-comic-books-and-graphic-novels.md,Looking for God in the Gutter,"","",2010-10-21 04:00:00 +0000,"",Date from Amazon,"","",looking-for-god-in-the-gutter,.md,,
false,'_categories/journalism.md',article,_publications/daily_beast.md,Tiger's Digital Sex Trap,,,2010-12-02 05:00:00 +0000,It's always the cover-ups that undo them in the end.,,,,1003-tigers-digital-sex-trap,.md,,
false,'_categories/journalism.md',article,_publications/changethis.md,The Era of Jack Welch is Over,"Create Real Value Now, or Perish","",2010-12-08 05:00:00 +0000,"","Source: [http://web.archive.org/web/20101213193637/http://changethis.com/manifesto/77.01.RealValueNow/pdf/77.01.RealValueNow.pdf](http://web.archive.org/web/20101213193637/http://changethis.com/manifesto/77.01.RealValueNow/pdf/77.01.RealValueNow.pdf ""http://web.archive.org/web/20101213193637/http://changethis.com/manifesto/77.01.RealValueNow/pdf/77.01.RealValueNow.pdf"")

Date from [https://www.porchlightbooks.com/blog/changethis/2010/the-era-of-jack-welch-is-over-create-real-value-now-or-perish-](https://www.porchlightbooks.com/blog/changethis/2010/the-era-of-jack-welch-is-over-create-real-value-now-or-perish- ""https://www.porchlightbooks.com/blog/changethis/2010/the-era-of-jack-welch-is-over-create-real-value-now-or-perish-"")","","",the-era-of-jack-welch-is-over,.md,,
